Accession	cas	cid	ID	Description	UGT	Polyphenol Name	Yield	enzyme
A0A024AX02	4773-96-0	5281647	151	Nt_UGT C-term		Mangiferin	0	Nt_UGT1
A0A024AX02	3681-93-4	5280441	151	Nt_UGT C-term		Vitexin	0	Nt_UGT1
A0A024AX02	1126-61-0	70775	151	Nt_UGT C-term		4-Allylpyrocatechol	28	Nt_UGT1
A0A024AX02	13677-79-7	83651	151	Nt_UGT C-term		2,3,4-Trihydroxybenzoic acid	0	Nt_UGT1
A0A024AX02	451-13-8	780	151	Nt_UGT C-term		Homogentisic acid	15	Nt_UGT1
A0A024AX02	31721-94-5	5281343	151	Nt_UGT C-term		5,7-Dihydroxychromone	15	Nt_UGT1
A0A024AX02	1983-81-9	54679630	151	Nt_UGT C-term		4,7-DIHYDROXYCOUMARIN	12	Nt_UGT1
A0A024AX02	708-53-2	12820	151	Nt_UGT C-term		2',3'-Dihydroxy-4'-methoxyacetophenone	40	Nt_UGT1
A0A024AX02	529-84-0	5319502	151	Nt_UGT C-term		4-Methylesculetin	35	Nt_UGT1
A0A024AX02	2107-76-8	5354284	151	Nt_UGT C-term		4-Methyllimetol	56	Nt_UGT1
A0A024AX02	3843-74-1	689075	151	Nt_UGT C-term		Methyl caffeate acid	49	Nt_UGT1
A0A024AX02	4707-47-5	238398	151	Nt_UGT C-term		Atraric acid	70	Nt_UGT1
A0A024AX02	69039-02-7	155240	151	Nt_UGT C-term		Hydroxytyrosol Acetate	8	Nt_UGT1
A0A024AX02	121-79-9	4947	151	Nt_UGT C-term		Propyl gallate	73	Nt_UGT1
A0A024AX02	606-12-2	220295	151	Nt_UGT C-term		2,4'-Dihydroxybenzophenone	6	Nt_UGT1
A0A024AX02	531-95-3	91469	151	Nt_UGT C-term		Equol	2	Nt_UGT1
A0A024AX02	33626-08-3	6255462	151	Nt_UGT C-term		4'-Methoxyresveratrol	72	Nt_UGT1
A0A024AX02	86361-55-9	45382232	151	Nt_UGT C-term		Gnetol	13	Nt_UGT1
A0A024AX02	842-01-3	5413034	151	Nt_UGT C-term		7,8-Dihydroxy-4-phenylcoumarin	38	Nt_UGT1
A0A024AX02	7758-73-8	5398649	151	Nt_UGT C-term		5,7-Dihydroxy-4-phenylcoumarin	4	Nt_UGT1
A0A024AX02	32507-66-7	5318650	151	Nt_UGT C-term		Isorhapontigenin	17	Nt_UGT1
A0A024AX02	17817-31-1	5284649	151	Nt_UGT C-term		6,7,4'-Trihydroxyisoflavone	1	Nt_UGT1
A0A024AX02	487-52-5	5281222	151	Nt_UGT C-term		Butein	98	Nt_UGT1
A0A024AX02	20575-57-9	5280448	151	Nt_UGT C-term		Calycosin	15	Nt_UGT1
A0A024AX02	480-11-5	5320315	151	Nt_UGT C-term		Oroxylin A	14	Nt_UGT1
A0A024AX02	104594-70-9	5281787	151	Nt_UGT C-term		Caffeic Acid Phenethyl Ester	58	Nt_UGT1
A0A024AX02	2957-21-3	73571	151	Nt_UGT C-term		Sakuranetin	13	Nt_UGT1
A0A024AX02	552-58-9	440735	151	Nt_UGT C-term		Eriodictyol	2	Nt_UGT1
A0A024AX02	480-20-6	122850	151	Nt_UGT C-term		Aromadendrin	4	Nt_UGT1
A0A024AX02	1447-88-7	5281628	151	Nt_UGT C-term		Hispidulin	16	Nt_UGT1
A0A024AX02	548-77-6	5281811	151	Nt_UGT C-term		Tectorigenin	4	Nt_UGT1
A0A024AX02	37308-75-1	6293081	151	Nt_UGT C-term		Flavokawain C	17	Nt_UGT1
A0A024AX02	500-38-9	4534	151	Nt_UGT C-term		Nordihydroguaiaretic acid	2	Nt_UGT1
A0A024AX02	102036-29-3	13846689	151	Nt_UGT C-term		Protosappanin B	0	Nt_UGT1
A0A024AX02	108853-14-1	176096	151	Nt_UGT C-term		Dendrophenol	21	Nt_UGT1
A0A024AX02	520-11-6	5317284	151	Nt_UGT C-term		6-Methoxyluteolin	26	Nt_UGT1
A0A024AX02	41060-15-5	5320053	151	Nt_UGT C-term		Neobavaisoflavone	11	Nt_UGT1
A0A024AX02	19879-32-4	5321775	151	Nt_UGT C-term		Bavachin	8	Nt_UGT1
A0A024AX02	67979-25-3	155011	151	Nt_UGT C-term		Aurantio-obtusin	56	Nt_UGT1
A0A024AX02	18085-97-7	5379096	151	Nt_UGT C-term		Jaceosidin	15	Nt_UGT1
A0A024AX02	906-33-2	5280633	151	Nt_UGT C-term		Neochlorogenic acid	0	Nt_UGT1
A0A024AX02	548-76-5	5464170	151	Nt_UGT C-term		Irigenin	2	Nt_UGT1
A0A024AX02	27208-80-6	5281718	151	Nt_UGT C-term		Polydatin	0	Nt_UGT1
Q9LVR1	500-65-2	5320954	153	At_UGT72E2	UGT72E2	Rhapontigenin	2	At_72E2
Q9LVR1	446-72-0	5280961	153	At_UGT72E2	UGT72E2	Genistein	0	At_72E2
Q9LVR1	520-36-5	5280443	153	At_UGT72E2	UGT72E2	Apigenin	0	At_72E2
Q9LVR1	491-70-3	5280445	153	At_UGT72E2	UGT72E2	Luteolin	0	At_72E2
Q9LVR1	4773-96-0	5281647	153	At_UGT72E2	UGT72E2	Mangiferin	0	At_72E2
Q9LVR1	3681-93-4	5280441	153	At_UGT72E2	UGT72E2	Vitexin	0	At_72E2
Q9LVR1	1126-61-0	70775	153	At_UGT72E2	UGT72E2	4-Allylpyrocatechol	0	At_72E2
Q9LVR1	13677-79-7	83651	153	At_UGT72E2	UGT72E2	2,3,4-Trihydroxybenzoic acid	0	At_72E2
Q9LVR1	451-13-8	780	153	At_UGT72E2	UGT72E2	Homogentisic acid	0	At_72E2
Q9LVR1	31721-94-5	5281343	153	At_UGT72E2	UGT72E2	5,7-Dihydroxychromone	0	At_72E2
Q9LVR1	1983-81-9	54679630	153	At_UGT72E2	UGT72E2	4,7-DIHYDROXYCOUMARIN	0	At_72E2
Q9LVR1	708-53-2	12820	153	At_UGT72E2	UGT72E2	2',3'-Dihydroxy-4'-methoxyacetophenone	1	At_72E2
Q9LVR1	529-84-0	5319502	153	At_UGT72E2	UGT72E2	4-Methylesculetin	0	At_72E2
Q9LVR1	2107-76-8	5354284	153	At_UGT72E2	UGT72E2	4-Methyllimetol	0	At_72E2
Q9LVR1	3843-74-1	689075	153	At_UGT72E2	UGT72E2	Methyl caffeate acid	0	At_72E2
Q9LVR1	4707-47-5	238398	153	At_UGT72E2	UGT72E2	Atraric acid	5	At_72E2
Q9LVR1	69039-02-7	155240	153	At_UGT72E2	UGT72E2	Hydroxytyrosol Acetate	0	At_72E2
Q9LVR1	121-79-9	4947	153	At_UGT72E2	UGT72E2	Propyl gallate	2	At_72E2
Q9LVR1	606-12-2	220295	153	At_UGT72E2	UGT72E2	2,4'-Dihydroxybenzophenone	0	At_72E2
Q9LVR1	531-95-3	91469	153	At_UGT72E2	UGT72E2	Equol	0	At_72E2
Q9LVR1	33626-08-3	6255462	153	At_UGT72E2	UGT72E2	4'-Methoxyresveratrol	0	At_72E2
Q9LVR1	86361-55-9	45382232	153	At_UGT72E2	UGT72E2	Gnetol	4	At_72E2
Q9LVR1	842-01-3	5413034	153	At_UGT72E2	UGT72E2	7,8-Dihydroxy-4-phenylcoumarin	0	At_72E2
Q9LVR1	7758-73-8	5398649	153	At_UGT72E2	UGT72E2	5,7-Dihydroxy-4-phenylcoumarin	0	At_72E2
Q9LVR1	32507-66-7	5318650	153	At_UGT72E2	UGT72E2	Isorhapontigenin	0	At_72E2
Q9LVR1	17817-31-1	5284649	153	At_UGT72E2	UGT72E2	6,7,4'-Trihydroxyisoflavone	0	At_72E2
Q9LVR1	487-52-5	5281222	153	At_UGT72E2	UGT72E2	Butein	0	At_72E2
Q9LVR1	20575-57-9	5280448	153	At_UGT72E2	UGT72E2	Calycosin	0	At_72E2
Q9LVR1	480-11-5	5320315	153	At_UGT72E2	UGT72E2	Oroxylin A	1	At_72E2
Q9LVR1	104594-70-9	5281787	153	At_UGT72E2	UGT72E2	Caffeic Acid Phenethyl Ester	0	At_72E2
Q9LVR1	2957-21-3	73571	153	At_UGT72E2	UGT72E2	Sakuranetin	0	At_72E2
Q9LVR1	552-58-9	440735	153	At_UGT72E2	UGT72E2	Eriodictyol	0	At_72E2
Q9LVR1	480-20-6	122850	153	At_UGT72E2	UGT72E2	Aromadendrin	1	At_72E2
Q9LVR1	1447-88-7	5281628	153	At_UGT72E2	UGT72E2	Hispidulin	1	At_72E2
Q9LVR1	548-77-6	5281811	153	At_UGT72E2	UGT72E2	Tectorigenin	1	At_72E2
Q9LVR1	37308-75-1	6293081	153	At_UGT72E2	UGT72E2	Flavokawain C	0	At_72E2
Q9LVR1	500-38-9	4534	153	At_UGT72E2	UGT72E2	Nordihydroguaiaretic acid	0	At_72E2
Q9LVR1	102036-29-3	13846689	153	At_UGT72E2	UGT72E2	Protosappanin B	0	At_72E2
Q9LVR1	108853-14-1	176096	153	At_UGT72E2	UGT72E2	Dendrophenol	1	At_72E2
Q9LVR1	520-11-6	5317284	153	At_UGT72E2	UGT72E2	6-Methoxyluteolin	0	At_72E2
Q9LVR1	41060-15-5	5320053	153	At_UGT72E2	UGT72E2	Neobavaisoflavone	0	At_72E2
Q9LVR1	19879-32-4	5321775	153	At_UGT72E2	UGT72E2	Bavachin	0	At_72E2
Q9LVR1	67979-25-3	155011	153	At_UGT72E2	UGT72E2	Aurantio-obtusin	0	At_72E2
Q9LVR1	18085-97-7	5379096	153	At_UGT72E2	UGT72E2	Jaceosidin	4	At_72E2
Q9LVR1	906-33-2	5280633	153	At_UGT72E2	UGT72E2	Neochlorogenic acid	0	At_72E2
Q9LVR1	548-76-5	5464170	153	At_UGT72E2	UGT72E2	Irigenin	0	At_72E2
Q9LVR1	27208-80-6	5281718	153	At_UGT72E2	UGT72E2	Polydatin	0	At_72E2
O81498	500-65-2	5320954	154	At_UGT72E3	UGT72E3	Rhapontigenin	2	At_72E3
O81498	446-72-0	5280961	154	At_UGT72E3	UGT72E3	Genistein	0	At_72E3
O81498	520-36-5	5280443	154	At_UGT72E3	UGT72E3	Apigenin	11	At_72E3
O81498	491-70-3	5280445	154	At_UGT72E3	UGT72E3	Luteolin	0	At_72E3
O81498	4773-96-0	5281647	154	At_UGT72E3	UGT72E3	Mangiferin	0	At_72E3
O81498	3681-93-4	5280441	154	At_UGT72E3	UGT72E3	Vitexin	0	At_72E3
O81498	1126-61-0	70775	154	At_UGT72E3	UGT72E3	4-Allylpyrocatechol	0	At_72E3
O81498	13677-79-7	83651	154	At_UGT72E3	UGT72E3	2,3,4-Trihydroxybenzoic acid	0	At_72E3
O81498	451-13-8	780	154	At_UGT72E3	UGT72E3	Homogentisic acid	0	At_72E3
O81498	31721-94-5	5281343	154	At_UGT72E3	UGT72E3	5,7-Dihydroxychromone	0	At_72E3
O81498	1983-81-9	54679630	154	At_UGT72E3	UGT72E3	4,7-DIHYDROXYCOUMARIN	0	At_72E3
O81498	708-53-2	12820	154	At_UGT72E3	UGT72E3	2',3'-Dihydroxy-4'-methoxyacetophenone	0	At_72E3
O81498	529-84-0	5319502	154	At_UGT72E3	UGT72E3	4-Methylesculetin	0	At_72E3
O81498	2107-76-8	5354284	154	At_UGT72E3	UGT72E3	4-Methyllimetol	0	At_72E3
O81498	3843-74-1	689075	154	At_UGT72E3	UGT72E3	Methyl caffeate acid	0	At_72E3
O81498	4707-47-5	238398	154	At_UGT72E3	UGT72E3	Atraric acid	0	At_72E3
O81498	69039-02-7	155240	154	At_UGT72E3	UGT72E3	Hydroxytyrosol Acetate	0	At_72E3
O81498	121-79-9	4947	154	At_UGT72E3	UGT72E3	Propyl gallate	2	At_72E3
O81498	606-12-2	220295	154	At_UGT72E3	UGT72E3	2,4'-Dihydroxybenzophenone	0	At_72E3
O81498	531-95-3	91469	154	At_UGT72E3	UGT72E3	Equol	0	At_72E3
O81498	33626-08-3	6255462	154	At_UGT72E3	UGT72E3	4'-Methoxyresveratrol	0	At_72E3
O81498	86361-55-9	45382232	154	At_UGT72E3	UGT72E3	Gnetol	4	At_72E3
O81498	842-01-3	5413034	154	At_UGT72E3	UGT72E3	7,8-Dihydroxy-4-phenylcoumarin	0	At_72E3
O81498	7758-73-8	5398649	154	At_UGT72E3	UGT72E3	5,7-Dihydroxy-4-phenylcoumarin	0	At_72E3
O81498	32507-66-7	5318650	154	At_UGT72E3	UGT72E3	Isorhapontigenin	0	At_72E3
O81498	17817-31-1	5284649	154	At_UGT72E3	UGT72E3	6,7,4'-Trihydroxyisoflavone	0	At_72E3
O81498	487-52-5	5281222	154	At_UGT72E3	UGT72E3	Butein	0	At_72E3
O81498	20575-57-9	5280448	154	At_UGT72E3	UGT72E3	Calycosin	0	At_72E3
O81498	480-11-5	5320315	154	At_UGT72E3	UGT72E3	Oroxylin A	0	At_72E3
O81498	104594-70-9	5281787	154	At_UGT72E3	UGT72E3	Caffeic Acid Phenethyl Ester	1	At_72E3
O81498	2957-21-3	73571	154	At_UGT72E3	UGT72E3	Sakuranetin	0	At_72E3
O81498	552-58-9	440735	154	At_UGT72E3	UGT72E3	Eriodictyol	0	At_72E3
O81498	480-20-6	122850	154	At_UGT72E3	UGT72E3	Aromadendrin	1	At_72E3
O81498	1447-88-7	5281628	154	At_UGT72E3	UGT72E3	Hispidulin	0	At_72E3
O81498	548-77-6	5281811	154	At_UGT72E3	UGT72E3	Tectorigenin	0	At_72E3
O81498	37308-75-1	6293081	154	At_UGT72E3	UGT72E3	Flavokawain C	0	At_72E3
O81498	500-38-9	4534	154	At_UGT72E3	UGT72E3	Nordihydroguaiaretic acid	0	At_72E3
O81498	102036-29-3	13846689	154	At_UGT72E3	UGT72E3	Protosappanin B	0	At_72E3
O81498	108853-14-1	176096	154	At_UGT72E3	UGT72E3	Dendrophenol	1	At_72E3
O81498	520-11-6	5317284	154	At_UGT72E3	UGT72E3	6-Methoxyluteolin	0	At_72E3
O81498	41060-15-5	5320053	154	At_UGT72E3	UGT72E3	Neobavaisoflavone	0	At_72E3
O81498	19879-32-4	5321775	154	At_UGT72E3	UGT72E3	Bavachin	0	At_72E3
O81498	67979-25-3	155011	154	At_UGT72E3	UGT72E3	Aurantio-obtusin	1	At_72E3
O81498	18085-97-7	5379096	154	At_UGT72E3	UGT72E3	Jaceosidin	0	At_72E3
O81498	906-33-2	5280633	154	At_UGT72E3	UGT72E3	Neochlorogenic acid	0	At_72E3
O81498	548-76-5	5464170	154	At_UGT72E3	UGT72E3	Irigenin	0	At_72E3
O81498	27208-80-6	5281718	154	At_UGT72E3	UGT72E3	Polydatin	0	At_72E3
A6XNC6	500-65-2	5320954	156	Mt_UGT78G1	UGT78G1	Rhapontigenin	5	Mt_78G1
A6XNC6	446-72-0	5280961	156	Mt_UGT78G1	UGT78G1	Genistein	64	Mt_78G1
A6XNC6	520-36-5	5280443	156	Mt_UGT78G1	UGT78G1	Apigenin	28	Mt_78G1
A6XNC6	491-70-3	5280445	156	Mt_UGT78G1	UGT78G1	Luteolin	43	Mt_78G1
A6XNC6	4773-96-0	5281647	156	Mt_UGT78G1	UGT78G1	Mangiferin	0	Mt_78G1
A6XNC6	3681-93-4	5280441	156	Mt_UGT78G1	UGT78G1	Vitexin	0	Mt_78G1
A6XNC6	1126-61-0	70775	156	Mt_UGT78G1	UGT78G1	4-Allylpyrocatechol	2	Mt_78G1
A6XNC6	13677-79-7	83651	156	Mt_UGT78G1	UGT78G1	2,3,4-Trihydroxybenzoic acid	0	Mt_78G1
A6XNC6	451-13-8	780	156	Mt_UGT78G1	UGT78G1	Homogentisic acid	0	Mt_78G1
A6XNC6	31721-94-5	5281343	156	Mt_UGT78G1	UGT78G1	5,7-Dihydroxychromone	12	Mt_78G1
A6XNC6	1983-81-9	54679630	156	Mt_UGT78G1	UGT78G1	4,7-DIHYDROXYCOUMARIN	8	Mt_78G1
A6XNC6	708-53-2	12820	156	Mt_UGT78G1	UGT78G1	2',3'-Dihydroxy-4'-methoxyacetophenone	5	Mt_78G1
A6XNC6	529-84-0	5319502	156	Mt_UGT78G1	UGT78G1	4-Methylesculetin	24	Mt_78G1
A6XNC6	2107-76-8	5354284	156	Mt_UGT78G1	UGT78G1	4-Methyllimetol	48	Mt_78G1
A6XNC6	3843-74-1	689075	156	Mt_UGT78G1	UGT78G1	Methyl caffeate acid	11	Mt_78G1
A6XNC6	4707-47-5	238398	156	Mt_UGT78G1	UGT78G1	Atraric acid	3	Mt_78G1
A6XNC6	69039-02-7	155240	156	Mt_UGT78G1	UGT78G1	Hydroxytyrosol Acetate	0	Mt_78G1
A6XNC6	121-79-9	4947	156	Mt_UGT78G1	UGT78G1	Propyl gallate	18	Mt_78G1
A6XNC6	606-12-2	220295	156	Mt_UGT78G1	UGT78G1	2,4'-Dihydroxybenzophenone	4	Mt_78G1
A6XNC6	531-95-3	91469	156	Mt_UGT78G1	UGT78G1	Equol	16	Mt_78G1
A6XNC6	33626-08-3	6255462	156	Mt_UGT78G1	UGT78G1	4'-Methoxyresveratrol	7	Mt_78G1
A6XNC6	86361-55-9	45382232	156	Mt_UGT78G1	UGT78G1	Gnetol	5	Mt_78G1
A6XNC6	842-01-3	5413034	156	Mt_UGT78G1	UGT78G1	7,8-Dihydroxy-4-phenylcoumarin	18	Mt_78G1
A6XNC6	7758-73-8	5398649	156	Mt_UGT78G1	UGT78G1	5,7-Dihydroxy-4-phenylcoumarin	21	Mt_78G1
A6XNC6	32507-66-7	5318650	156	Mt_UGT78G1	UGT78G1	Isorhapontigenin	20	Mt_78G1
A6XNC6	17817-31-1	5284649	156	Mt_UGT78G1	UGT78G1	6,7,4'-Trihydroxyisoflavone	52	Mt_78G1
A6XNC6	487-52-5	5281222	156	Mt_UGT78G1	UGT78G1	Butein	8	Mt_78G1
A6XNC6	20575-57-9	5280448	156	Mt_UGT78G1	UGT78G1	Calycosin	7	Mt_78G1
A6XNC6	480-11-5	5320315	156	Mt_UGT78G1	UGT78G1	Oroxylin A	45	Mt_78G1
A6XNC6	104594-70-9	5281787	156	Mt_UGT78G1	UGT78G1	Caffeic Acid Phenethyl Ester	18	Mt_78G1
A6XNC6	2957-21-3	73571	156	Mt_UGT78G1	UGT78G1	Sakuranetin	10	Mt_78G1
A6XNC6	552-58-9	440735	156	Mt_UGT78G1	UGT78G1	Eriodictyol	5	Mt_78G1
A6XNC6	480-20-6	122850	156	Mt_UGT78G1	UGT78G1	Aromadendrin	7	Mt_78G1
A6XNC6	1447-88-7	5281628	156	Mt_UGT78G1	UGT78G1	Hispidulin	52	Mt_78G1
A6XNC6	548-77-6	5281811	156	Mt_UGT78G1	UGT78G1	Tectorigenin	10	Mt_78G1
A6XNC6	37308-75-1	6293081	156	Mt_UGT78G1	UGT78G1	Flavokawain C	33	Mt_78G1
A6XNC6	500-38-9	4534	156	Mt_UGT78G1	UGT78G1	Nordihydroguaiaretic acid	51	Mt_78G1
A6XNC6	102036-29-3	13846689	156	Mt_UGT78G1	UGT78G1	Protosappanin B	0	Mt_78G1
A6XNC6	108853-14-1	176096	156	Mt_UGT78G1	UGT78G1	Dendrophenol	2	Mt_78G1
A6XNC6	520-11-6	5317284	156	Mt_UGT78G1	UGT78G1	6-Methoxyluteolin	50	Mt_78G1
A6XNC6	41060-15-5	5320053	156	Mt_UGT78G1	UGT78G1	Neobavaisoflavone	61	Mt_78G1
A6XNC6	19879-32-4	5321775	156	Mt_UGT78G1	UGT78G1	Bavachin	28	Mt_78G1
A6XNC6	67979-25-3	155011	156	Mt_UGT78G1	UGT78G1	Aurantio-obtusin	59	Mt_78G1
A6XNC6	18085-97-7	5379096	156	Mt_UGT78G1	UGT78G1	Jaceosidin	48	Mt_78G1
A6XNC6	906-33-2	5280633	156	Mt_UGT78G1	UGT78G1	Neochlorogenic acid	0	Mt_78G1
A6XNC6	548-76-5	5464170	156	Mt_UGT78G1	UGT78G1	Irigenin	23	Mt_78G1
A6XNC6	27208-80-6	5281718	156	Mt_UGT78G1	UGT78G1	Polydatin	19	Mt_78G1
