enzyme	cid
SMB25374.1 conserved protein of unknown function [Sterolibacterium denitrificans]	50591
SMB27160.1 putative UDP-glucose:sterol glucosyltransferase [Sterolibacterium denitrificans]	50591
SMF85053.1 glycosyltransferase, MGT family [Paenibacillus uliginis N3/975]	50591
SMF85761.1 glycosyltransferase, MGT family [Paenibacillus uliginis N3/975]	50591
SMZ55042.1 4'-demethylrebeccamycin synthase [Serratia grimesii]	50591
SNV01069.1 Glycosyl transferases, related to UDP-glucuronosyltransferase [Capnocytophaga haemolytica]	50591
SNV01421.1 Glycosyl transferases, related to UDP-glucuronosyltransferase [Capnocytophaga haemolytica]	50591
SNV10007.1 Glycosyl transferases, related to UDP-glucuronosyltransferase [Legionella waltersii]	50591
SNV14399.1 glucuronosyltransferase [Bacillus pumilus]	50591
SNV87962.1 PGL/p-HBAD biosynthesis rhamnosyltransferase [Serratia ficaria]	50591
SNW16814.1 oleandomycin glycosyltransferase [Mycolicibacterium thermoresistibile]	50591
SNW18548.1 UDP-glucuronosyl/UDP-glucosyltransferase [Mycolicibacterium thermoresistibile]	50591
SNY86896.1 glycosyltransferase, MGT family [Serratia sp. JKS000199]	50591
SOD72525.1 MGT family glycosyltransferase [Jatrophihabitans sp. GAS493]	50591
SOE09174.1 glycosyltransferase, MGT family [Streptomyces sp. 2323.1]	50591
SOE09180.1 glycosyltransferase, MGT family [Streptomyces sp. 2323.1]	50591
SOE09863.1 glycosyltransferase, MGT family [Streptomyces sp. 2323.1]	50591
SOE11534.1 glycosyltransferase, MGT family [Streptomyces sp. 2323.1]	50591
SOE15153.1 glycosyltransferase, MGT family [Streptomyces sp. 2323.1]	50591
SPE02817.1 glucosyltransferase IroB (plasmid) [Escherichia coli]	50591
SPE04444.1 glucosyltransferase IroB (plasmid) [Escherichia coli]	50591
SPT15509.1 unnamed protein product [Triticum aestivum]	50591
SPT15607.1 unnamed protein product [Triticum aestivum]	50591
SPT15672.1 unnamed protein product [Triticum aestivum]	50591
SPT15685.1 unnamed protein product [Triticum aestivum]	50591
SPT15854.1 unnamed protein product [Triticum aestivum]	50591
SPT15967.1 unnamed protein product [Triticum aestivum]	50591
SPT15979.1 unnamed protein product [Triticum aestivum]	50591
SPT15981.1 unnamed protein product [Triticum aestivum]	50591
SPT16008.1 unnamed protein product [Triticum aestivum]	50591
SPT16041.1 unnamed protein product [Triticum aestivum]	50591
SPT16398.1 unnamed protein product [Triticum aestivum]	50591
SPT16548.1 unnamed protein product [Triticum aestivum]	50591
SPT16665.1 unnamed protein product [Triticum aestivum]	50591
SPT16909.1 unnamed protein product [Triticum aestivum]	50591
SPT16944.1 unnamed protein product [Triticum aestivum]	50591
SPT16946.1 unnamed protein product [Triticum aestivum]	50591
SPT18093.1 unnamed protein product [Triticum aestivum]	50591
SPT18095.1 unnamed protein product [Triticum aestivum]	50591
SPT18572.1 unnamed protein product [Triticum aestivum]	50591
SPT19141.1 unnamed protein product [Triticum aestivum]	50591
SPT19157.1 unnamed protein product [Triticum aestivum]	50591
SPT19472.1 unnamed protein product [Triticum aestivum]	50591
SPT19479.1 unnamed protein product [Triticum aestivum]	50591
SPT19983.1 unnamed protein product [Triticum aestivum]	50591
SPT19985.1 unnamed protein product [Triticum aestivum]	50591
SPT19991.1 unnamed protein product [Triticum aestivum]	50591
SPT20096.1 unnamed protein product [Triticum aestivum]	50591
SPT20181.1 unnamed protein product [Triticum aestivum]	50591
SPT20185.1 unnamed protein product [Triticum aestivum]	50591
SPT20381.1 unnamed protein product [Triticum aestivum]	50591
SPT20382.1 unnamed protein product [Triticum aestivum]	50591
SPT20387.1 unnamed protein product [Triticum aestivum]	50591
SQF34917.1 glycosyl transferase family protein [Streptococcus sanguinis]	50591
SQF41129.1 glycosyltransferase [Streptococcus ferus]	50591
SQF71173.1 glycosyl transferase family protein [Streptococcus sanguinis]	50591
SQG30428.1 glycosyl transferase family protein [Streptococcus sanguinis]	50591
SQG78600.1 UDP-glucoronosyl and UDP-glucosyl transferase [Streptococcus gallolyticus]	50591
SQG79390.1 UDP-glucoronosyl and UDP-glucosyl transferase [Streptococcus gallolyticus]	50591
SQH33775.1 rhamnosyltransferase 1, subunit B [Pseudomonas mucidolens]	50591
SQH66354.1 GTF superfamily glycosyl transferase [Streptococcus australis]	50591
SQI31155.1 PGL/p-HBAD biosynthesis rhamnosyltransferase [Serratia plymuthica]	50591
SQK87224.1 rhamnosyltransferase chain B [Pseudomonas aeruginosa]	50591
SYX81875.1 Glucosyltransferase [Paenibacillus alvei]	50591
SYX81919.1 Macrolide glycosyltransferase [Paenibacillus alvei]	50591
SYX83956.1 Macrolide glycosyltransferase [Paenibacillus alvei]	50591
SYX85236.1 conserved protein of unknown function [Paenibacillus alvei]	50591
VBB10330.1 Oleandomycin glycosyltransferase,undecaprenyldiphospho-muramoylpentape ptide beta-N- acetylglucosaminyltransferase,Glycosyl transferases, related to UDP-glucuronosyltransferase,glycosyltransferase, MGT family,UDP-glucoronosyl and UDP-glucosyl transferase [Burkholderia stabilis]	50591
VBB84545.1 Putative Glycosyltransferase [Podospora comata]	50591
VDC58138.1 unnamed protein product [Brassica rapa]	50591
VDC58949.1 unnamed protein product [Brassica rapa]	50591
VDC59020.1 unnamed protein product [Brassica rapa]	50591
VDC60793.1 unnamed protein product [Brassica rapa]	50591
VDC61962.1 unnamed protein product [Brassica rapa]	50591
VDC62107.1 unnamed protein product [Brassica rapa]	50591
VDC62108.1 unnamed protein product [Brassica rapa]	50591
VDC62465.1 unnamed protein product [Brassica rapa]	50591
VDC62467.1 unnamed protein product [Brassica rapa]	50591
VDC62468.1 unnamed protein product [Brassica rapa]	50591
VDC62710.1 unnamed protein product [Brassica rapa]	50591
VDC63373.1 unnamed protein product [Brassica rapa]	50591
VDC63480.1 unnamed protein product [Brassica rapa]	50591
VDC63481.1 unnamed protein product [Brassica rapa]	50591
VDC63686.1 unnamed protein product [Brassica rapa]	50591
VDC64383.1 unnamed protein product [Brassica rapa]	50591
VDC64926.1 unnamed protein product [Brassica rapa]	50591
VDC65045.1 unnamed protein product [Brassica rapa]	50591
VDC66619.1 unnamed protein product [Brassica rapa]	50591
VDC66620.1 unnamed protein product [Brassica rapa]	50591
VDC66621.1 unnamed protein product [Brassica rapa]	50591
VDC66758.1 unnamed protein product [Brassica rapa]	50591
VDC67704.1 unnamed protein product [Brassica rapa]	50591
VDC69675.1 unnamed protein product [Brassica rapa]	50591
VDC69676.1 unnamed protein product [Brassica rapa]	50591
VDC70138.1 unnamed protein product [Brassica rapa]	50591
VDC70139.1 unnamed protein product [Brassica rapa]	50591
VDC70597.1 unnamed protein product [Brassica rapa]	50591
VDC70733.1 unnamed protein product [Brassica rapa]	50591
VDC70766.1 unnamed protein product [Brassica rapa]	50591
VDC70767.1 unnamed protein product [Brassica rapa]	50591
VDC71624.1 unnamed protein product [Brassica rapa]	50591
VDC71812.1 unnamed protein product [Brassica rapa]	50591
VDC71863.1 unnamed protein product [Brassica rapa]	50591
VDC71865.1 unnamed protein product [Brassica rapa]	50591
VDC71867.1 unnamed protein product [Brassica rapa]	50591
VDC71868.1 unnamed protein product [Brassica rapa]	50591
VDC71887.1 unnamed protein product [Brassica rapa]	50591
VDC72411.1 unnamed protein product [Brassica rapa]	50591
VDC73451.1 unnamed protein product [Brassica rapa]	50591
VDC73700.1 unnamed protein product [Brassica rapa]	50591
VDC73917.1 unnamed protein product [Brassica rapa]	50591
VDC73918.1 unnamed protein product [Brassica rapa]	50591
VDC73919.1 unnamed protein product [Brassica rapa]	50591
VDC75603.1 unnamed protein product [Brassica rapa]	50591
VDC75613.1 unnamed protein product [Brassica rapa]	50591
VDC75618.1 unnamed protein product [Brassica rapa]	50591
VDC75619.1 unnamed protein product [Brassica rapa]	50591
VDC75639.1 unnamed protein product [Brassica rapa]	50591
VDC75794.1 unnamed protein product [Brassica rapa]	50591
VDC76029.1 unnamed protein product [Brassica rapa]	50591
VDC76030.1 unnamed protein product [Brassica rapa]	50591
VDC76911.1 unnamed protein product [Brassica rapa]	50591
VDC76940.1 unnamed protein product [Brassica rapa]	50591
VDC76952.1 unnamed protein product [Brassica rapa]	50591
VDC78390.1 unnamed protein product [Brassica rapa]	50591
VDC78790.1 unnamed protein product [Brassica rapa]	50591
VDC79257.1 unnamed protein product [Brassica rapa]	50591
VDC79558.1 unnamed protein product [Brassica rapa]	50591
VDC79559.1 unnamed protein product [Brassica rapa]	50591
VDC79567.1 unnamed protein product [Brassica rapa]	50591
VDC79753.1 unnamed protein product, partial [Brassica rapa]	50591
VDC79834.1 unnamed protein product [Brassica rapa]	50591
VDC80441.1 unnamed protein product [Brassica rapa]	50591
VDC80442.1 unnamed protein product [Brassica rapa]	50591
VDC80443.1 unnamed protein product [Brassica rapa]	50591
VDC80687.1 unnamed protein product [Brassica rapa]	50591
VDC81140.1 unnamed protein product [Brassica rapa]	50591
VDC82182.1 unnamed protein product [Brassica rapa]	50591
VDC82183.1 unnamed protein product [Brassica rapa]	50591
VDC82184.1 unnamed protein product [Brassica rapa]	50591
VDC82459.1 unnamed protein product [Brassica rapa]	50591
VDC82521.1 unnamed protein product [Brassica rapa]	50591
VDC82677.1 unnamed protein product [Brassica rapa]	50591
VDC82678.1 unnamed protein product [Brassica rapa]	50591
VDC82780.1 unnamed protein product [Brassica rapa]	50591
VDC82791.1 unnamed protein product [Brassica rapa]	50591
VDC82794.1 unnamed protein product [Brassica rapa]	50591
VDC84426.1 unnamed protein product [Brassica rapa]	50591
VDC85111.1 unnamed protein product, partial [Brassica oleracea]	50591
VDC85394.1 unnamed protein product [Brassica oleracea]	50591
VDC85529.1 unnamed protein product [Brassica rapa]	50591
VDC86305.1 unnamed protein product [Brassica oleracea]	50591
VDC86376.1 unnamed protein product [Brassica rapa]	50591
VDC87056.1 unnamed protein product [Brassica rapa]	50591
VDC88049.1 unnamed protein product [Brassica oleracea]	50591
VDC88051.1 unnamed protein product [Brassica oleracea]	50591
VDC88055.1 unnamed protein product [Brassica oleracea]	50591
VDC88071.1 unnamed protein product [Brassica oleracea]	50591
VDC88470.1 unnamed protein product [Brassica oleracea]	50591
VDC88702.1 unnamed protein product [Brassica oleracea]	50591
VDC89223.1 unnamed protein product [Brassica rapa]	50591
VDC89285.1 unnamed protein product [Brassica oleracea]	50591
VDC89287.1 unnamed protein product [Brassica oleracea]	50591
VDC89289.1 unnamed protein product [Brassica oleracea]	50591
VDC89634.1 unnamed protein product [Brassica rapa]	50591
VDC89642.1 unnamed protein product [Brassica rapa]	50591
VDC90295.1 unnamed protein product [Brassica oleracea]	50591
VDC90299.1 unnamed protein product [Brassica oleracea]	50591
VDC90301.1 unnamed protein product [Brassica oleracea]	50591
VDC90901.1 unnamed protein product [Brassica oleracea]	50591
VDC94139.1 unnamed protein product [Brassica oleracea]	50591
VDC94140.1 unnamed protein product [Brassica oleracea]	50591
VDC94144.1 unnamed protein product [Brassica oleracea]	50591
VDC94588.1 unnamed protein product [Brassica oleracea]	50591
VDC94692.1 unnamed protein product [Brassica oleracea]	50591
VDC95425.1 unnamed protein product [Brassica rapa]	50591
VDC95837.1 unnamed protein product [Brassica rapa]	50591
VDC96042.1 unnamed protein product [Brassica rapa]	50591
VDC97068.1 unnamed protein product [Brassica oleracea]	50591
VDC97080.1 unnamed protein product [Brassica oleracea]	50591
VDC97783.1 unnamed protein product [Brassica rapa]	50591
VDC97785.1 unnamed protein product [Brassica rapa]	50591
VDC98294.1 unnamed protein product [Brassica rapa]	50591
VDD00139.1 unnamed protein product [Brassica oleracea]	50591
VDD00141.1 unnamed protein product [Brassica oleracea]	50591
VDD00143.1 unnamed protein product [Brassica oleracea]	50591
VDD00592.1 unnamed protein product [Brassica rapa]	50591
VDD00865.1 unnamed protein product [Brassica oleracea]	50591
VDD00995.1 unnamed protein product [Brassica oleracea]	50591
VDD02902.1 unnamed protein product [Brassica rapa]	50591
VDD03554.1 unnamed protein product [Brassica rapa]	50591
VDD03693.1 unnamed protein product [Brassica rapa]	50591
VDD03694.1 unnamed protein product [Brassica rapa]	50591
VDD04632.1 unnamed protein product [Brassica oleracea]	50591
VDD04634.1 unnamed protein product [Brassica oleracea]	50591
VDD04670.1 unnamed protein product [Brassica rapa]	50591
VDD04672.1 unnamed protein product [Brassica rapa]	50591
VDD04674.1 unnamed protein product [Brassica rapa]	50591
VDD05897.1 unnamed protein product [Brassica oleracea]	50591
VDD05905.1 unnamed protein product [Brassica oleracea]	50591
VDD05969.1 unnamed protein product [Brassica oleracea]	50591
VDD06901.1 unnamed protein product [Brassica rapa]	50591
VDD06997.1 unnamed protein product, partial [Brassica rapa]	50591
VDD07109.1 unnamed protein product [Brassica oleracea]	50591
VDD07563.1 unnamed protein product [Brassica oleracea]	50591
VDD07688.1 unnamed protein product [Brassica oleracea]	50591
VDD07957.1 unnamed protein product [Brassica rapa]	50591
VDD08411.1 unnamed protein product [Brassica rapa]	50591
VDD10225.1 unnamed protein product [Brassica oleracea]	50591
VDD11170.1 unnamed protein product [Brassica rapa]	50591
VDD12787.1 unnamed protein product [Brassica oleracea]	50591
VDD13163.1 unnamed protein product [Brassica oleracea]	50591
VDD13296.1 unnamed protein product [Brassica rapa]	50591
VDD13627.1 unnamed protein product [Brassica oleracea]	50591
VDD13694.1 unnamed protein product [Brassica oleracea]	50591
VDD13910.1 unnamed protein product [Brassica rapa]	50591
VDD14357.1 unnamed protein product [Brassica oleracea]	50591
VDD14360.1 unnamed protein product [Brassica oleracea]	50591
VDD14370.1 unnamed protein product [Brassica oleracea]	50591
VDD14434.1 unnamed protein product [Brassica rapa]	50591
VDD14442.1 unnamed protein product [Brassica rapa]	50591
VDD14741.1 unnamed protein product [Brassica rapa]	50591
VDD14774.1 unnamed protein product [Brassica oleracea]	50591
VDD15200.1 unnamed protein product [Brassica oleracea]	50591
VDD15202.1 unnamed protein product [Brassica oleracea]	50591
VDD16621.1 unnamed protein product [Brassica rapa]	50591
VDD16982.1 unnamed protein product [Brassica rapa]	50591
VDD16998.1 unnamed protein product [Brassica rapa]	50591
VDD17130.1 unnamed protein product [Brassica rapa]	50591
VDD17131.1 unnamed protein product [Brassica rapa]	50591
VDD17513.1 unnamed protein product [Brassica rapa]	50591
VDD19561.1 unnamed protein product [Brassica rapa]	50591
VDD19568.1 unnamed protein product [Brassica oleracea]	50591
VDD19843.1 unnamed protein product [Brassica rapa]	50591
VDD20667.1 unnamed protein product [Brassica oleracea]	50591
VDD20843.1 unnamed protein product [Brassica rapa]	50591
VDD20847.1 unnamed protein product [Brassica rapa]	50591
VDD20849.1 unnamed protein product [Brassica rapa]	50591
VDD20851.1 unnamed protein product [Brassica rapa]	50591
VDD20853.1 unnamed protein product, partial [Brassica rapa]	50591
VDD21638.1 unnamed protein product [Brassica oleracea]	50591
VDD21639.1 unnamed protein product [Brassica oleracea]	50591
VDD23603.1 unnamed protein product [Brassica oleracea]	50591
VDD23940.1 unnamed protein product [Brassica oleracea]	50591
VDD23942.1 unnamed protein product [Brassica oleracea]	50591
VDD27695.1 unnamed protein product [Brassica oleracea]	50591
VDD28635.1 unnamed protein product [Brassica oleracea]	50591
VDD28736.1 unnamed protein product [Brassica oleracea]	50591
VDD31101.1 unnamed protein product [Brassica oleracea]	50591
VDD31964.1 unnamed protein product [Brassica oleracea]	50591
VDD33749.1 unnamed protein product [Brassica oleracea]	50591
VDD33942.1 unnamed protein product [Brassica oleracea]	50591
VDD34530.1 unnamed protein product [Brassica oleracea]	50591
VDD34532.1 unnamed protein product [Brassica oleracea]	50591
VDD34533.1 unnamed protein product [Brassica oleracea]	50591
VDD34534.1 unnamed protein product [Brassica oleracea]	50591
VDD34535.1 unnamed protein product [Brassica oleracea]	50591
VDD34536.1 unnamed protein product [Brassica oleracea]	50591
VDD34537.1 unnamed protein product [Brassica oleracea]	50591
VDD35692.1 unnamed protein product [Brassica oleracea]	50591
VDD37106.1 unnamed protein product [Brassica oleracea]	50591
VDD37107.1 unnamed protein product [Brassica oleracea]	50591
VDD37483.1 unnamed protein product [Brassica oleracea]	50591
VDD39544.1 unnamed protein product [Brassica oleracea]	50591
VDD39545.1 unnamed protein product [Brassica oleracea]	50591
VDD39681.1 unnamed protein product [Brassica oleracea]	50591
VDD39684.1 unnamed protein product [Brassica oleracea]	50591
VDD41622.1 unnamed protein product [Brassica oleracea]	50591
VDD41636.1 unnamed protein product [Brassica oleracea]	50591
VDD41756.1 unnamed protein product [Brassica oleracea]	50591
VDD41757.1 unnamed protein product [Brassica oleracea]	50591
VDD43281.1 unnamed protein product [Brassica oleracea]	50591
VDD43296.1 unnamed protein product [Brassica oleracea]	50591
VDD43297.1 unnamed protein product [Brassica oleracea]	50591
VDD44998.1 unnamed protein product [Brassica oleracea]	50591
VDD45307.1 unnamed protein product [Brassica oleracea]	50591
VDD45347.1 unnamed protein product [Brassica oleracea]	50591
VDD45351.1 unnamed protein product [Brassica oleracea]	50591
VDD45352.1 unnamed protein product [Brassica oleracea]	50591
VDD45355.1 unnamed protein product [Brassica oleracea]	50591
VDD45377.1 unnamed protein product [Brassica oleracea]	50591
VDD46182.1 unnamed protein product [Brassica oleracea]	50591
VDD46795.1 unnamed protein product [Brassica oleracea]	50591
VDD47562.1 unnamed protein product [Brassica oleracea]	50591
VDD47833.1 unnamed protein product [Brassica oleracea]	50591
VDD48065.1 unnamed protein product [Brassica oleracea]	50591
VDD48066.1 unnamed protein product [Brassica oleracea]	50591
VDD48067.1 unnamed protein product [Brassica oleracea]	50591
VDD50289.1 unnamed protein product [Brassica oleracea]	50591
VDD50298.1 unnamed protein product [Brassica oleracea]	50591
VDD50300.1 unnamed protein product [Brassica oleracea]	50591
VDD50327.1 unnamed protein product [Brassica oleracea]	50591
VDD50513.1 unnamed protein product [Brassica oleracea]	50591
VDD50868.1 unnamed protein product [Brassica oleracea]	50591
VDD50869.1 unnamed protein product [Brassica oleracea]	50591
VDD51312.1 unnamed protein product [Brassica oleracea]	50591
VDD51767.1 unnamed protein product [Brassica oleracea]	50591
VDD51805.1 unnamed protein product [Brassica oleracea]	50591
VDD51811.1 unnamed protein product [Brassica oleracea]	50591
VDD51828.1 unnamed protein product [Brassica oleracea]	50591
VDD53776.1 unnamed protein product [Brassica oleracea]	50591
VDD54869.1 unnamed protein product [Brassica oleracea]	50591
VDD55776.1 unnamed protein product [Brassica oleracea]	50591
VDD56489.1 unnamed protein product [Brassica oleracea]	50591
VDD56560.1 unnamed protein product [Brassica oleracea]	50591
VDD57217.1 unnamed protein product [Brassica oleracea]	50591
